"","Species","Owner","Country.of.Origin","Farm.Name","Lot.Number","Mill","ICO.Number","Company","Altitude","Region","Producer","Number.of.Bags","Bag.Weight","In.Country.Partner","Harvest.Year","Grading.Date","Owner.1","Variety","Processing.Method","Aroma","Flavor","Aftertaste","Acidity","Body","Balance","Uniformity","Clean.Cup","Sweetness","Cupper.Points","Total.Cup.Points","Moisture","Category.One.Defects","Quakers","Color","Category.Two.Defects","Expiration","Certification.Body","Certification.Address","Certification.Contact","unit_of_measurement","altitude_low_meters","altitude_high_meters","altitude_mean_meters"
"163","Arabica","federacion nacional de cafeteros","Colombia","","","cauca","01-4008","federacion nacional de cafeteros","1800","cauca","",275,"2 kg","Almacafé","2015/2016","June 5th, 2015","Federacion Nacional de Cafeteros","Other","Washed / Wet",8.08,7.67,7.83,7.83,7.67,7.67,10,10,10,7.75,84.5,0.12,1,0,"Green",0,"June 4th, 2016","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",1800,1800,1800
"164","Arabica","eric wu","China","puer jiangcheng fuwang coffee biotechnology co., ltd","","puer jiangcheng fuwang coffee biotechnology co., ltd","1","puer jiangcheng fuwang coffee biotechnology co., ltd","above 1100m","yunnan","PUER JIANGCHENG FUWANG COFFEE BIOTECHNOLOGY CO., LTD",1,"2 kg","Specialty Coffee Association","2013","June 16th, 2014","Eric Wu","Other","Washed / Wet",7.67,8,7.75,7.83,7.75,7.58,10,10,10,7.92,84.5,0,0,0,"Green",2,"June 16th, 2015","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","m",1100,1100,1100
"165","Arabica","juan luis alvarado romero","Guatemala","el sacramento","","beneficio ixchel","11/23/0398","unex guatemala, s.a.","4300","oriente","LUIS RODRIGUEZ",250,"69 kg","Asociacion Nacional Del Café","2013","February 26th, 2013","Juan Luis Alvarado Romero","Bourbon","Washed / Wet",8.17,7.83,7.67,7.83,7.67,7.83,10,10,10,7.5,84.5,0.11,0,0,"Green",2,"February 26th, 2014","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","ft",1310.64,1310.64,1310.64
"166","Arabica","dream together","Kenya","rumukia farmers","","sasini","","dream together co. ltd","2000 m","nyeri","",235,"60 kg","Specialty Coffee Institute of Asia","2012","September 16th, 2012","Dream Together","SL28","Washed / Wet",7.92,7.83,7.67,8,7.67,7.75,10,10,10,7.67,84.5,0.11,0,0,"Blue-Green",0,"September 16th, 2013","Specialty Coffee Institute of Asia","726e4891cf2c9a4848768bd34b668124d12c4224","b70da261fcc84831e3e9620c30a8701540abc200","m",2000,2000,2000
"167","Arabica","maria imelda uscanga martinez","Mexico","la barranca","","hustusco","1104548679","","1350","hustusco","MARIA IMELDA USCANGA MARTINEZ",56,"1 kg","AMECAFE","2012","July 11th, 2012","MARIA IMELDA USCANGA MARTINEZ","Typica","Washed / Wet",8,7.92,7.42,8.08,7.5,7.67,10,10,10,7.92,84.5,0.12,0,0,"Green",0,"July 11th, 2013","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",1350,1350,1350
"168","Arabica","alfredo bojalil","Mexico","finca el retiro","","agroindustrias unidas de mexico","2222","ecomtrading","1500","jaltenango","SANTIAGO JOSE ARGUELLO CAMPOS",250,"1 kg","AMECAFE","2012","June 6th, 2012","ALFREDO BOJALIL","Typica","Washed / Wet",7.92,7.83,7.75,7.75,7.75,7.83,10,10,10,7.67,84.5,0.11,0,0,"",4,"June 6th, 2013","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",1500,1500,1500
"169","Arabica","juan luis alvarado romero","Guatemala","nueva granada","","beneficio nueva granada","11/326/06","transcafe, s.a","","el tumbador, san marcos","AGRICOLA NUEVA GRANADA, S.A",250,"69 kg","Asociacion Nacional Del Café","2012","February 16th, 2012","Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.67,8,7.67,8,7.5,7.83,10,10,10,7.83,84.5,0.11,0,0,"Green",2,"February 15th, 2013","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","m",NA,NA,NA
"170","Arabica","daniel friedlander","Brazil","","","mmm","mmm","","mmm","mmm","mmm",27,"60 kg","NUCOFFEE","mmm","March 23rd, 2011","Daniel Friedlander","","",7.81,7.81,7.88,7.75,7.38,8.25,9.5,10,10,8.13,84.5,0,0,0,"",4,"March 22nd, 2012","NUCOFFEE","567f200bcc17a90070cb952647bf88141ad9c80c","aa2ff513ffb9c844462a1fb07c599bce7f3bb53d","m",NA,NA,NA
"171","Arabica","alexandra katona-carroll","Brazil","","","","TEST","","test","test","",320,"60 kg","NUCOFFEE","TEST","March 22nd, 2011","Alexandra Katona-Carroll","","",8.17,7.67,7.75,7.75,7.67,7.75,10,10,10,7.75,84.5,0,2,0,"",0,"March 21st, 2012","NUCOFFEE","567f200bcc17a90070cb952647bf88141ad9c80c","aa2ff513ffb9c844462a1fb07c599bce7f3bb53d","m",NA,NA,NA
"172","Arabica","max gurdian","Costa Rica","several farmers","5-0015-0231","beneficio san diego","5-0015-0231","beneficios volcafé costa rica","1300","tarrazu","Beneficio San Diego",275,"69 kg","Specialty Coffee Association of Costa Rica","2016","March 23rd, 2017","Max Gurdian","Caturra","Washed / Wet",7.58,7.83,7.83,8,7.67,7.58,10,10,10,7.92,84.42,0.1,0,0,"Blue-Green",3,"March 23rd, 2018","Specialty Coffee Association of Costa Rica","8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1","5eb2b7129d9714c43825e44dc3bca9423de209e9","m",1300,1300,1300
"173","Arabica","aulia arif syahri","Indonesia","darmawi","MANDHELING BRASTAGI","dry mill","To be advice","pt. olam indonesia","1400","sumatra brastagi","Surbakti",200,"30 kg","Specialty Coffee Association","2017","March 14th, 2017","Aulia Arif Syahri","Mandheling","Other",7.67,7.67,7.83,7.58,7.83,7.83,10,10,10,8,84.42,0,0,0,"Blue-Green",3,"March 14th, 2018","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","m",1400,1400,1400
"174","Arabica","carcafe ltda ci","Colombia","","3-59-0318","neiva","3-59-0318","carcafe ltda","","pitalito","FRANKLIN DUSSAN",304,"35 kg","Almacafé","2015/2016","January 25th, 2016","CARCAFE LTDA CI","Caturra","Natural / Dry",7.92,7.83,7.75,7.67,7.92,7.67,10,10,10,7.67,84.42,0,0,0,"Green",1,"January 24th, 2017","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",NA,NA,NA
"175","Arabica","racafe & cia s.c.a","Colombia","","","","3-37-2940","racafe & cia s.c.a","de 1600 a 1950 msnm","huila","La Plata",275,"70 kg","Almacafé","2014","July 9th, 2014","Racafe & Cia S.C.A","Caturra","Washed / Wet",7.92,7.75,7.67,7.92,7.67,7.75,10,10,10,7.75,84.42,0,0,0,"Green",3,"July 9th, 2015","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",1600,1950,1775
"176","Arabica","kao ming lee","Taiwan","tropica galliard","","tropica galliard","Taiwan","tropica galliard","1200m","mountain ali, taiwan","Kao Ming Lee",2,"2 kg","Specialty Coffee Association","2012","July 10th, 2013","Kao Ming Lee","Typica","Washed / Wet",7.83,7.83,7.75,8,7.5,7.75,10,10,10,7.75,84.42,0.11,0,0,"Blue-Green",0,"July 10th, 2014","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","m",1200,1200,1200
"177","Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","","2234501 KONA FANCY","kona pacific farmers cooperative","","kona","",5,"100 lbs","Specialty Coffee Association","2012","January 21st, 2013","Kona Pacific Farmers Cooperative","Hawaiian Kona","Natural / Dry",7.92,7.92,7.5,7.83,7.5,7.92,10,10,10,7.83,84.42,0.11,0,0,"Blue-Green",1,"January 21st, 2014","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","ft",NA,NA,NA
"178","Arabica","maria amalia guadalupe toriello elorza","Mexico","finca la chiripa","","finca hamburgo","1506545936","finca hamburgo","900","tapachula","MARIA AMALIA GUADALUPE TORIELLO ELORZA",69,"1 kg","AMECAFE","2012","June 6th, 2012","MARIA AMALIA GUADALUPE TORIELLO ELORZA","Pacamara","Washed / Wet",7.75,7.92,7.75,7.67,7.83,7.67,10,10,10,7.83,84.42,0.12,2,0,"",4,"June 6th, 2013","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",900,900,900
"179","Arabica","ethiopia commodity exchange","Ethiopia","phone number | 0911-513824 email: gmt.ft","","","010/0157","","","limu","Contact name | Egziabhez Mezgebe, GMT Industrial Plc",360,"6 kg","Ethiopia Commodity Exchange","2009/2010","June 17th, 2010","Ethiopia Commodity Exchange","","",7.5,7.75,7.83,7.92,7.92,7.75,10,10,10,7.75,84.42,0.2,0,0,"",2,"June 17th, 2011","Ethiopia Commodity Exchange","a176532400aebdc345cf3d870f84ed3ecab6249e","61bbaf6a9f341e5782b8e7bd3ebf76aac89fe24b","m",NA,NA,NA
"180","Arabica","lydiah mwangi","Kenya","kigwandi","K25159","central kenya coffee mills","","c dorman ltd","1800","nyeri","mutheka",150,"60 kg","Kenya Coffee Traders Association","2017 / 2018","August 3rd, 2017","Lydiah Mwangi","SL28","Washed / Wet",7.33,7.58,7.83,7.75,7.75,7.92,10,10,10,8.17,84.33,0.11,0,0,"Green",4,"August 3rd, 2018","Kenya Coffee Traders Association","ccba45b89d859740b749878be8c6d16fbdb96c2e","d752c909a015f3c76224b3c5cc520f8a67afda74","m",1800,1800,1800
"181","Arabica","bismarck castro","Honduras","las cuchillas","152","cigrah s.a de c.v.","13-111-023","cigrah s.a de c.v","1500","comayagua","Nahun Maldonado",275,"66 kg","Instituto Hondureño del Café","2016","May 11th, 2017","Bismarck Castro","Caturra","",7.92,8,7.75,7.67,7.67,7.75,10,10,10,7.58,84.33,0.1,0,0,"Green",3,"May 11th, 2018","Instituto Hondureño del Café","b4660a57e9f8cc613ae5b8f02bfce8634c763ab4","7f521ca403540f81ec99daec7da19c2788393880","m",1500,1500,1500
"182","Arabica","raúl vargas","Colombia","","1","san josé / neiva","03-05-0845","skn caribecafe ltda","","huila","",275,"70 kg","Almacafé","2016","February 20th, 2017","Raúl Vargas","Caturra","Washed / Wet",7.58,7.75,7.5,7.83,7.67,8.5,10,10,10,7.5,84.33,0,0,3,"Green",5,"February 20th, 2018","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",NA,NA,NA
"183","Arabica","bismarck castro","Honduras","los hicaques","76","dry mill","13-111-032","cigrah s.a de c.v","1500","central region","Reinerio Zepeda",275,"69 kg","Instituto Hondureño del Café","2016","April 4th, 2016","Bismarck Castro","Catuai","Washed / Wet",7.58,7.92,7.58,7.75,7.92,7.75,10,10,10,7.83,84.33,0.11,0,1,"Green",2,"April 4th, 2017","Instituto Hondureño del Café","b4660a57e9f8cc613ae5b8f02bfce8634c763ab4","7f521ca403540f81ec99daec7da19c2788393880","m",1500,1500,1500
"184","Arabica","racafe & cia s.c.a","Colombia","","3-37-1704","bogota - bachue","3-37-1704","racafe & cia s.c.a","","la plata","",275,"70 kg","Almacafé","2016","February 16th, 2016","Racafe & Cia S.C.A","","",7.67,7.67,7.75,7.83,7.75,7.83,10,10,10,7.83,84.33,0,0,2,"",4,"February 15th, 2017","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",NA,NA,NA
"185","Arabica","carcafe ltda ci","Colombia","","","neiva","3-59-2235","carcafe ltda","442 msnm","huila","FRANKLIN DUSSAN / ANDRES RODRIGUEZ/HIPOLITO TORRES",250,"70 kg","Almacafé","2015","April 29th, 2015","CARCAFE LTDA CI","Caturra","Natural / Dry",7.75,7.67,8,7.67,8.08,7.83,10,10,10,7.33,84.33,0.11,6,0,"Green",0,"April 28th, 2016","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",442,442,442
"186","Arabica","exportadora de cafe condor s.a","Colombia","","","trilladora boananza","3-68-0225","exportadora de cafe condor s.a","1800","huila","",275,"70 kg","Almacafé","2013","July 19th, 2013","Exportadora de Cafe Condor S.A","Caturra","Washed / Wet",7.75,7.58,7.33,7.83,7.58,8.08,10,10,10,8.17,84.33,0,0,0,"Green",0,"July 19th, 2014","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",1800,1800,1800
"187","Arabica","victor hugo melchor cordova","Mexico","la distancia","","la distancia","1506680144","","1700","tuxtla gutierrez","VICTOR HUGO MELCHOR CORDOVA",100,"80 kg","AMECAFE","2012","July 27th, 2012","VICTOR HUGO MELCHOR CORDOVA","Typica","Washed / Wet",8,7.75,7.75,7.83,7.5,7.67,10,10,10,7.83,84.33,0.12,0,0,"Blue-Green",1,"July 27th, 2013","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",1700,1700,1700
"188","Arabica","nucoffee","Brazil","santa alina","","","","","1200m to 1350m","vale da grama","Lucia Maria da Silva Dias",75,"60 kg","NUCOFFEE","2011","October 28th, 2011","NUCOFFEE","Yellow Bourbon","",8.17,8,7.5,7.75,7.5,7.67,10,10,10,7.75,84.33,0,0,0,"",4,"October 27th, 2012","NUCOFFEE","567f200bcc17a90070cb952647bf88141ad9c80c","aa2ff513ffb9c844462a1fb07c599bce7f3bb53d","m",1200,1350,1275
"189","Arabica","nucoffee","Brazil","fazenda baipendi","","","002/1251/0360","","900-1200m","south of minas","Antônio Pelucio",80,"60 kg","NUCOFFEE","2011","October 28th, 2011","NUCOFFEE","","",8,8,7.5,7.5,7.67,7.75,10,10,10,7.92,84.33,0.02,0,0,"",2,"October 27th, 2012","NUCOFFEE","567f200bcc17a90070cb952647bf88141ad9c80c","aa2ff513ffb9c844462a1fb07c599bce7f3bb53d","m",900,1200,1050
"190","Arabica","benjamin schmerler","Ethiopia","","","","","","3600-6200 ft","limu","Oromia Coffee Farmers Cooperative Union",1,"132 lbs","Specialty Coffee Association","","June 14th, 2011","Benjamin Schmerler","","",7.75,7.75,7.92,7.75,7.5,7.92,10,10,10,7.75,84.33,0,0,0,"",1,"June 13th, 2012","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","ft",1097.28,1889.76,1493.52
"191","Arabica","the coffee source inc.","Guatemala","las minas","","las minas","11-897-10","","4400-4700 ft","nuevo oriente","Miguel Hernandez",250,"1","Specialty Coffee Association","December 2009-March 2010","April 30th, 2010","The Coffee Source Inc.","","",7.5,7.67,7.75,7.67,7.92,7.92,10,10,10,7.92,84.33,0.04,1,0,"",1,"April 30th, 2011","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","ft",1341.12,1432.56,1386.84
"192","Arabica","lin, che-hao krude 林哲豪","Taiwan","馨晴咖啡 good mood coffee","2017南投咖啡評鑑 NANTOU COFFEE EVALUATION EVENT 2017","馨晴咖啡 good mood coffee","Taiwan","taiwan coffee laboratory","1000","國姓鄉 guoshing township","黃美桃 Huang Mei Tao",10,"5 kg","Specialty Coffee Association","2016","August 10th, 2017","Lin, Che-Hao Krude 林哲豪","Typica","Washed / Wet",7.92,7.75,7.75,7.67,7.67,7.83,10,10,10,7.67,84.25,0.12,0,0,"Blue-Green",0,"August 10th, 2018","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","m",1000,1000,1000
"193","Arabica","松澤宏樹 koju matsuzawa","Thailand","matsuzawa coffee","MCCRNX115/16","matsuzawa coffee","","matsuzawa coffee","1200","chiang rai thailand","Matsuzawa Coffee",20,"25 kg","Specialty Coffee Institute of Asia","2015","November 2nd, 2016","松澤宏樹 Koju Matsuzawa","Catimor","Natural / Dry",7.83,7.75,7.75,7.42,7.83,7.67,10,10,10,8,84.25,0.12,0,0,"Green",0,"November 2nd, 2017","Specialty Coffee Institute of Asia","726e4891cf2c9a4848768bd34b668124d12c4224","b70da261fcc84831e3e9620c30a8701540abc200","m",1200,1200,1200
"194","Arabica","carcafe ltda ci","Colombia","","3-59-3461","pasto","3-59-3461","carcafe ltda","2560","nariño","JOSE ALBEIRO GOMEZ",275,"70 kg","Almacafé","2016","August 5th, 2016","CARCAFE LTDA CI","Caturra","Natural / Dry",7.83,7.58,7.75,7.58,7.67,8,10,10,10,7.83,84.25,0.11,0,0,"Green",2,"August 5th, 2017","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",2560,2560,2560
"195","Arabica","juan luis alvarado romero","Guatemala","finca medina","11/11711/59","beneficio siembras vision (154)","11/11711/59","siembras vision, s.a.","1500","antigua","FINCA MEDINA",230,"69 kg","Asociacion Nacional Del Café","2016","May 23rd, 2016","Juan Luis Alvarado Romero","Caturra","Washed / Wet",7.75,7.75,7.58,7.92,7.75,7.75,10,10,10,7.75,84.25,0.11,0,4,"Green",4,"May 23rd, 2017","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","m",1500,1500,1500
"196","Arabica","juan luis alvarado romero","Guatemala","finca san vicente","11/52/709","beneficio exportacafe agua santa","11/52/709","exportcafe","3607","huehuetenango","HORACIO CIFUENTES MARTINEZ",275,"69 kg","Asociacion Nacional Del Café","2015","April 6th, 2016","Juan Luis Alvarado Romero","Caturra","Washed / Wet",7.75,7.92,7.5,8.08,7.58,7.67,10,10,10,7.75,84.25,0.1,0,0,"Green",1,"April 6th, 2017","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","ft",1099.4136,1099.4136,1099.4136
"197","Arabica","yunnan coffee exchange","China","menglian county nayun town mangzhang coffee farm","YNC-16017","menglian county nayun town mangzhang coffee farm","","yunnan coffee exchange","1400","yunnan","Menglian County Nayun Town Mangzhang Coffee Farm",3,"60 kg","Yunnan Coffee Exchange","2015","April 6th, 2016","Yunnan Coffee Exchange","Catimor","Natural / Dry",7.83,7.83,7.58,7.75,7.75,7.75,10,10,10,7.75,84.25,0.1,0,0,"Green",1,"April 6th, 2017","Yunnan Coffee Exchange","683fa6014608fc10ff681b0435b0b2dbe6df988f","f6d87a6c04653c569d4911a66f89d5e30ce83b93","m",1400,1400,1400
"198","Arabica","racafe & cia s.c.a","Colombia","","","","3-37-0637","racafe & cia s.c.a","de 1600 a 1950 msnm","huila","La Plata",275,"70 kg","Almacafé","2015","November 19th, 2015","Racafe & Cia S.C.A","Caturra","Washed / Wet",7.67,7.67,7.75,7.75,7.67,7.92,10,10,10,7.83,84.25,0.11,0,0,"Green",3,"November 18th, 2016","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",1600,1950,1775
"199","Arabica","racafe & cia s.c.a","Colombia","","","","3-37-4823","racafe & cia s.c.a","de 1600 a 1950 msnm","huila","La Plata",248,"70 kg","Almacafé","2015","October 26th, 2015","Racafe & Cia S.C.A","Caturra","Washed / Wet",7.83,7.67,7.75,7.58,7.92,7.75,10,10,10,7.75,84.25,0.12,4,0,"Green",2,"October 25th, 2016","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",1600,1950,1775
"200","Arabica","federacion nacional de cafeteros","Colombia","","","cauca","01-3576","federacion nacional de cafeteros","1800","cauca","",275,"2 kg","Almacafé","2015/2016","June 5th, 2015","Federacion Nacional de Cafeteros","Other","Washed / Wet",7.83,7.75,7.83,7.58,7.67,7.75,10,10,10,7.83,84.25,0.12,0,0,"Green",0,"June 4th, 2016","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",1800,1800,1800
"201","Arabica","carcafe ltda ci","Colombia","","","neiva","3-59-2270","carcafe ltda","442 msnm","huila","FRANKLIN DUSSAN/ANDRES RODRIGUEZ/HIPOLITO TORRES",250,"70 kg","Almacafé","2015","April 29th, 2015","CARCAFE LTDA CI","Caturra","Natural / Dry",7.42,7.67,7.83,7.75,7.92,7.83,10,10,10,7.83,84.25,0.12,3,0,"Green",0,"April 28th, 2016","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",442,442,442
"202","Arabica","tembo coffee company ltd","Tanzania, United Republic Of","jacksom mwasenga","","tembo coffee company ltd","C46","tembo coffee company ltd","1620m","shizingo village","Tembo Coffee Company Ltd",10,"60 kg","Africa Fine Coffee Association","2014","December 12th, 2014","Tembo Coffee Company Ltd","Other","Washed / Wet",7.83,7.67,7.75,7.83,7.67,7.67,10,10,10,7.83,84.25,0.12,0,0,"Green",7,"December 12th, 2015","Africa Fine Coffee Association","073285c0d45e2f5539012d969937e529564fa6fe","c4ab13415cdd69376a93780c0166e7b1a10481ea","m",1620,1620,1620
"203","Arabica","taylor winch (t) ltd","Tanzania, United Republic Of","suma jkt itende","","taylor winch (t) ltd","C12","taylor winch (t) ltd","1600","mbeya","Taylor Winch (T) ltd",65,"60 kg","Africa Fine Coffee Association","2014","December 12th, 2014","Taylor Winch (T) Ltd","Other","Washed / Wet",7.83,7.75,7.75,7.75,7.67,7.75,10,10,10,7.75,84.25,0.12,0,0,"Green",2,"December 12th, 2015","Africa Fine Coffee Association","073285c0d45e2f5539012d969937e529564fa6fe","c4ab13415cdd69376a93780c0166e7b1a10481ea","m",1600,1600,1600
"204","Arabica","juan luis alvarado romero","Guatemala","el papaturro","","beneficio ixchel","11/23/0561","unex guatemala, s.a.","4000 psnm","oriente","AMILCAR LAPOLA",250,"69 kg","Asociacion Nacional Del Café","2014","August 21st, 2014","Juan Luis Alvarado Romero","Bourbon","Other",7.83,7.83,7.5,7.92,7.58,7.75,10,10,10,7.83,84.25,0.1,0,0,"Green",1,"August 21st, 2015","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","ft",1219.2,1219.2,1219.2
"205","Arabica","exportadora de cafe condor s.a","Colombia","","","trilladora boananza","3-68-0290","exportadora de cafe condor s.a","1700","cauca","",250,"70 kg","Almacafé","2013","October 1st, 2013","Exportadora de Cafe Condor S.A","Caturra","Washed / Wet",7.58,7.5,7.75,7.83,7.92,7.83,10,10,10,7.83,84.25,0.11,0,0,"Green",2,"October 1st, 2014","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",1700,1700,1700
"206","Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","","2230302 KONA NO. 1","kona pacific farmers cooperative","","kona","",7,"100 lbs","Specialty Coffee Association","2012","December 11th, 2012","Kona Pacific Farmers Cooperative","Hawaiian Kona","Natural / Dry",7.33,7.92,7.92,7.92,7.92,8.08,10,10,9.33,7.83,84.25,0.11,1,0,"Bluish-Green",1,"December 11th, 2013","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","ft",NA,NA,NA
